DrugA,DrugB,tanimoto,feature_jsim,feature_dsim,feature_osim
POTASSIUM CATION,ISOPROPYL MYRISTATE,0,0,0,0
POTASSIUM CATION,KAVA,0,0,0,0
POTASSIUM CATION,LINAGLIPTIN,0,0,0,0
POTASSIUM CATION,LIGHT GREEN SF YELLOWISH,0,0,0,0
POTASSIUM CATION,LIFITEGRAST,0.01369863,0,0,0
POTASSIUM CATION,LURASIDONE,0,0,0,0
POTASSIUM CATION,LUMEFANTRINE,0,0,0,0
POTASSIUM CATION,LUSUTROMBOPAG,0,0,0,0
POTASSIUM CATION,MAZINDOL,0,0,0,0
POTASSIUM CATION,MAFENIDE,0,0,0,0
POTASSIUM CATION,MELOXICAM,0,0,0,0
POTASSIUM CATION,MERADIMATE,0,0,0,0
POTASSIUM CATION,METHOCARBAMOL,0,0,0,0
POTASSIUM CATION,METFORMIN,0,0,0,0
POTASSIUM CATION,METARAMINOL,0,0,0,0
POTASSIUM CATION,METAXALONE,0,0,0,0
POTASSIUM CATION,METHYL AMINOLEVULINATE,0,0,0,0
POTASSIUM CATION,MIZOLASTINE,0,0,0,0
POTASSIUM CATION,MINOCYCLINE,0,0,0,0
POTASSIUM CATION,MORPHINE,0,0,0,0
POTASSIUM CATION,MYCOPHENOLIC ACID,0,0,0,0
POTASSIUM CATION,NABILONE,0,0,0,0
POTASSIUM CATION,NALOXONE,0,0,0,0
POTASSIUM CATION,NAFARELIN,0,0,0,0
POTASSIUM CATION,NELARABINE,0,0,0,0
POTASSIUM CATION,NIACIN,0,0,0,0
POTASSIUM CATION,NORGESTIMATE,0,0,0,0
POTASSIUM CATION,NORFLURANE,0,0,0,0
POTASSIUM CATION,OUABAIN,0,0.111111111,0.2,0.333333333
POTASSIUM CATION,OMIDENEPAG ISOPROPYL,0,0,0,0
POTASSIUM CATION,OLMESARTAN,0,0,0,0
POTASSIUM CATION,OTESECONAZOLE,0,0,0,0
POTASSIUM CATION,OXYMETAZOLINE,0,0,0,0
POTASSIUM CATION,OXITRIPTAN,0,0,0,0
POTASSIUM CATION,PALONOSETRON,0,0,0,0
POTASSIUM CATION,PADIMATE O,0,0,0,0
POTASSIUM CATION,PANCURONIUM,0,0,0,0
POTASSIUM CATION,PARTHENOLIDE,0,0,0,0
POTASSIUM CATION,PEXIDARTINIB,0,0,0,0
POTASSIUM CATION,PHENINDAMINE,0,0,0,0
POTASSIUM CATION,PIMECROLIMUS,0,0,0,0
POTASSIUM CATION,PINDOLOL,0,0,0,0
POTASSIUM CATION,PILOCARPINE,0,0,0,0
POTASSIUM CATION,PIRENZEPINE,0,0,0,0
POTASSIUM CATION,PIRBUTEROL,0,0,0,0
POTASSIUM CATION,POTASSIUM CATION,1,1,1,1
POTASSIUM CATION,PRAMIPEXOLE,0,0,0,0
POTASSIUM CATION,PRILOCAINE,0,0,0,0
POTASSIUM CATION,PRIMAQUINE,0,0,0,0
POTASSIUM CATION,PROPYL ALCOHOL,0,0,0,0
POTASSIUM CATION,PREDNISOLONE PHOSPHATE,0,0,0,0
POTASSIUM CATION,PRAZIQUANTEL,0,0,0,0
POTASSIUM CATION,PSEUDOEPHEDRINE,0,0,0,0
POTASSIUM CATION,REPOTRECTINIB,0,0,0,0
POTASSIUM CATION,RIFAXIMIN,0,0,0,0
POTASSIUM CATION,RIMEXOLONE,0,0,0,0
POTASSIUM CATION,RITODRINE,0,0,0,0
POTASSIUM CATION,RAMELTEON,0,0,0,0
POTASSIUM CATION,SELENIUM SULFIDE,0,0,0,0
POTASSIUM CATION,SEMAGLUTIDE,0,0,0,0
POTASSIUM CATION,SETMELANOTIDE,0,0,0,0
POTASSIUM CATION,SITAGLIPTIN,0,0,0,0
POTASSIUM CATION,SODIUM LAURYL SULFOACETATE,0,0,0,0
POTASSIUM CATION,SUCCINYLCHOLINE,0,0,0,0
POTASSIUM CATION,TADALAFIL,0,0,0,0
POTASSIUM CATION,TIBOLONE,0,0,0,0
POTASSIUM CATION,TECHNETIUM TC-99M PYROPHOSPHATE,0,0,0,0
POTASSIUM CATION,TENOFOVIR DISOPROXIL,0,0,0,0
POTASSIUM CATION,TEMAZEPAM,0,0,0,0
POTASSIUM CATION,TESTOSTERONE UNDECANOATE,0,0,0,0
POTASSIUM CATION,THIOTEPA,0,0,0,0
POTASSIUM CATION,TIROFIBAN,0,0,0,0
POTASSIUM CATION,TOLCAPONE,0,0,0,0
POTASSIUM CATION,TRIMIPRAMINE,0,0,0,0
POTASSIUM CATION,TROLEANDOMYCIN,0,0,0,0
POTASSIUM CATION,TYROPANOIC ACID,0,0,0,0
POTASSIUM CATION,VADADUSTAT,0,0,0,0
POTASSIUM CATION,VALACICLOVIR,0,0,0,0
POTASSIUM CATION,VALINE,0,0,0,0
POTASSIUM CATION,VINFLUNINE,0,0,0,0
POTASSIUM CATION,VOCLOSPORIN,0,0,0,0
POTASSIUM CATION,XYLOSE,0,0,0,0
POTASSIUM CATION,ZINC SULFATE,0,0,0,0
POTASSIUM CATION,ZOTEPINE,0,0,0,0
POTASSIUM CATION,ZUCAPSAICIN,0,0,0,0
PRAMIPEXOLE,ACETYLCARNITINE,0.033898305,0,0,0
PRAMIPEXOLE,ACETYLCYSTEINE,0.098039216,0,0,0
PRAMIPEXOLE,ALIMEMAZINE,0.064516129,0,0,0
PRAMIPEXOLE,ALLANTOIN,0.113207547,0,0,0
PRAMIPEXOLE,ALMASILATE,0.024390244,0,0,0
PRAMIPEXOLE,ALUMINUM HYDROXIDE,0,0,0,0
PRAMIPEXOLE,AMISULPRIDE,0.131578947,0.176470588,0.3,0.306186218
PRAMIPEXOLE,AMPICILLIN,0.095890411,0,0,0
PRAMIPEXOLE,ARMODAFINIL,0.051724138,0,0,0
PRAMIPEXOLE,ARTEMOTIL,0.102941176,0,0,0
PRAMIPEXOLE,ATOGEPANT,0.108910891,0.0625,0.117647059,0.11785113
PRAMIPEXOLE,ATORVASTATIN,0.047619048,0,0,0
PRAMIPEXOLE,AVOBENZONE,0.105263158,0,0,0
PRAMIPEXOLE,BENDAMUSTINE,0.081081081,0,0,0
PRAMIPEXOLE,BETHANIDINE,0.089285714,0,0,0
PRAMIPEXOLE,BIOTIN,0.095238095,0,0,0
PRAMIPEXOLE,BISPHENOL A DIGLYCIDYL ETHER,0.086206897,0,0,0
PRAMIPEXOLE,BINIMETINIB,0.069767442,0,0,0
PRAMIPEXOLE,BOSENTAN,0.081395349,0,0,0
PRAMIPEXOLE,BREXANOLONE,0.075757576,0,0,0
PRAMIPEXOLE,BRILLIANT BLUE G,0.066666667,0,0,0
PRAMIPEXOLE,BROMAZEPAM,0.041666667,0,0,0
PRAMIPEXOLE,BUTABARBITAL,0.074074074,0,0,0
PRAMIPEXOLE,CABAZITAXEL,0.067226891,0,0,0
PRAMIPEXOLE,CALCIUM LACTATE,0.021276596,0,0,0
PRAMIPEXOLE,CARBAMAZEPINE,0.054545455,0,0,0
PRAMIPEXOLE,CARBAMIDE PEROXIDE,0.024390244,0,0,0
PRAMIPEXOLE,CARPROFEN,0.028985507,0,0,0
PRAMIPEXOLE,CEFAZOLIN,0.113636364,0,0,0
PRAMIPEXOLE,CEFMETAZOLE,0.108695652,0,0,0
PRAMIPEXOLE,CEFTAZIDIME,0.125,0,0,0
PRAMIPEXOLE,CEFPODOXIME,0.141176471,0,0,0
PRAMIPEXOLE,CHLORMERODRIN,0.105263158,0,0,0
PRAMIPEXOLE,CHLOROXYLENOL,0.0625,0,0,0
PRAMIPEXOLE,CHLORPHENESIN CARBAMATE,0.048387097,0,0,0
PRAMIPEXOLE,CHROMIUM CR-51,0,0,0,0
PRAMIPEXOLE,CHROMIUM PICOLINATE,0.036363636,0,0,0
PRAMIPEXOLE,CIPROFIBRATE,0.063492063,0,0,0
PRAMIPEXOLE,CLASCOTERONE,0.101265823,0,0,0
PRAMIPEXOLE,CLAVULANIC ACID,0.079365079,0,0,0
PRAMIPEXOLE,CLIDINIUM,0.073529412,0,0,0
PRAMIPEXOLE,CISATRACURIUM,0.102564103,0,0,0
PRAMIPEXOLE,COCARBOXYLASE,0.113924051,0,0,0
PRAMIPEXOLE,CYCLOPHOSPHAMIDE,0.050847458,0,0,0
PRAMIPEXOLE,CYPROTERONE ACETATE,0.06097561,0,0,0
PRAMIPEXOLE,DAPSONE,0.0625,0,0,0
PRAMIPEXOLE,DAPTOMYCIN,0.079710145,0,0,0
PRAMIPEXOLE,DEXBROMPHENIRAMINE,0.060606061,0,0,0
PRAMIPEXOLE,DEXPANTHENOL,0.071428571,0,0,0
PRAMIPEXOLE,DIAZOXIDE,0.06557377,0,0,0
PRAMIPEXOLE,DIETHYLTOLUAMIDE,0.087719298,0,0,0
PRAMIPEXOLE,DIMAZOLE,0.121212121,0,0,0
PRAMIPEXOLE,DIMERCAPROL,0.021276596,0,0,0
PRAMIPEXOLE,DIMETOTIAZINE,0.068493151,0,0,0
PRAMIPEXOLE,DIMENHYDRINATE,0.075949367,0,0,0
PRAMIPEXOLE,DIIODOHYDROXYQUINOLINE,0.033898305,0,0,0
PRAMIPEXOLE,DL-ALPHA-TOCOPHEROL,0.070422535,0,0,0
PRAMIPEXOLE,DOMIPHEN,0.101694915,0,0,0
PRAMIPEXOLE,DOSULEPIN,0.075757576,0.037037037,0.071428571,0.079056942
PRAMIPEXOLE,DOPAMINE,0.056603774,0.259259259,0.411764706,0.485362672
PRAMIPEXOLE,DROXIDOPA,0.050847458,0.05,0.095238095,0.098058068
PRAMIPEXOLE,ENOXACIN,0.093333333,0,0,0
PRAMIPEXOLE,EMPAGLIFLOZIN,0.072289157,0,0,0
PRAMIPEXOLE,EPICRIPTINE,0.114285714,0,0,0
PRAMIPEXOLE,ERIBULIN,0.087378641,0,0,0
PRAMIPEXOLE,ESTRADIOL BENZOATE,0.088607595,0.071428571,0.133333333,0.174371458
PRAMIPEXOLE,ETHCHLORVYNOL,0.055555556,0,0,0
PRAMIPEXOLE,ETHYNODIOL DIACETATE,0.075,0,0,0
PRAMIPEXOLE,FELBAMATE,0.053571429,0,0,0
PRAMIPEXOLE,FELODIPINE,0.102941176,0,0,0
PRAMIPEXOLE,FESOTERODINE,0.052631579,0,0,0
PRAMIPEXOLE,FIDAXOMICIN,0.067669173,0,0,0
PRAMIPEXOLE,FLUORIDE ION F-18,0,0,0,0
PRAMIPEXOLE,FLUTAMIDE,0.074626866,0,0,0
PRAMIPEXOLE,FLUTICASONE,0.082352941,0,0,0
PRAMIPEXOLE,FLOCTAFENINE,0.0875,0,0,0
PRAMIPEXOLE,FORMALDEHYDE,0,0,0,0
PRAMIPEXOLE,FOSDENOPTERIN,0.102564103,0,0,0
PRAMIPEXOLE,FOSTAMATINIB,0.083333333,0,0,0
PRAMIPEXOLE,GANAXOLONE,0.058823529,0,0,0
PRAMIPEXOLE,GADOTERIC ACID,0.056603774,0,0,0
PRAMIPEXOLE,GADOTERIDOL,0.070175439,0,0,0
PRAMIPEXOLE,GADOPICLENOL,0.076923077,0,0,0
PRAMIPEXOLE,GRANISETRON,0.130434783,0,0,0
PRAMIPEXOLE,GUANIDINE,0.051282051,0.157894737,0.272727273,0.283473355
PRAMIPEXOLE,HALOFANTRINE,0.076923077,0,0,0
PRAMIPEXOLE,HOMATROPINE,0.09375,0,0,0
PRAMIPEXOLE,IBANDRONATE,0.105263158,0,0,0
PRAMIPEXOLE,IOBENGUANE,0.070175439,0,0,0
PRAMIPEXOLE,IOBITRIDOL,0.074626866,0,0,0
PRAMIPEXOLE,IOXILAN,0.068493151,0,0,0
PRAMIPEXOLE,IMIDUREA,0.06557377,0,0,0
PRAMIPEXOLE,IVERMECTIN,0.063492063,0,0,0
PRAMIPEXOLE,ISOPROPYL MYRISTATE,0.074074074,0,0,0
PRAMIPEXOLE,KAVA,0.086956522,0,0,0
PRAMIPEXOLE,LINAGLIPTIN,0.10989011,0.272727273,0.428571429,0.433012702
PRAMIPEXOLE,LIGHT GREEN SF YELLOWISH,0.084337349,0,0,0
PRAMIPEXOLE,LIFITEGRAST,0.113402062,0,0,0
PRAMIPEXOLE,LURASIDONE,0.101265823,0.25,0.4,0.400891863
PRAMIPEXOLE,LUMEFANTRINE,0.064935065,0,0,0
PRAMIPEXOLE,LUSUTROMBOPAG,0.113402062,0,0,0
PRAMIPEXOLE,MAZINDOL,0.043478261,0,0,0
PRAMIPEXOLE,MAFENIDE,0.057692308,0,0,0
PRAMIPEXOLE,MELOXICAM,0.097222222,0,0,0
PRAMIPEXOLE,MERADIMATE,0.119402985,0,0,0
PRAMIPEXOLE,METHOCARBAMOL,0.064516129,0,0,0
PRAMIPEXOLE,METFORMIN,0.083333333,0.214285714,0.352941176,0.353553391
PRAMIPEXOLE,METARAMINOL,0.052631579,0,0,0
PRAMIPEXOLE,METAXALONE,0.096774194,0,0,0
PRAMIPEXOLE,METHYL AMINOLEVULINATE,0.078431373,0,0,0
PRAMIPEXOLE,MIZOLASTINE,0.097560976,0,0,0
PRAMIPEXOLE,MINOCYCLINE,0.069767442,0,0,0
PRAMIPEXOLE,MORPHINE,0.081081081,0,0,0
PRAMIPEXOLE,MYCOPHENOLIC ACID,0.065789474,0,0,0
PRAMIPEXOLE,NABILONE,0.12987013,0,0,0
PRAMIPEXOLE,NALOXONE,0.074074074,0,0,0
PRAMIPEXOLE,NAFARELIN,0.095588235,0,0,0
PRAMIPEXOLE,NELARABINE,0.144927536,0,0,0
PRAMIPEXOLE,NIACIN,0.037037037,0,0,0
PRAMIPEXOLE,NORGESTIMATE,0.109756098,0,0,0
PRAMIPEXOLE,NORFLURANE,0.023809524,0,0,0
PRAMIPEXOLE,OUABAIN,0.071428571,0,0,0
PRAMIPEXOLE,OMIDENEPAG ISOPROPYL,0.063829787,0,0,0
PRAMIPEXOLE,OLMESARTAN,0.081395349,0,0,0
PRAMIPEXOLE,OTESECONAZOLE,0.045977011,0,0,0
PRAMIPEXOLE,OXYMETAZOLINE,0.073529412,0.111111111,0.2,0.204124145
PRAMIPEXOLE,OXITRIPTAN,0.044776119,0,0,0
PRAMIPEXOLE,PALONOSETRON,0.070422535,0,0,0
PRAMIPEXOLE,PADIMATE O,0.107692308,0,0,0
PRAMIPEXOLE,PANCURONIUM,0.061728395,0.166666667,0.285714286,0.288675135
PRAMIPEXOLE,PARTHENOLIDE,0.085714286,0,0,0
PRAMIPEXOLE,PEXIDARTINIB,0.05,0,0,0
PRAMIPEXOLE,PHENINDAMINE,0.095238095,0,0,0
PRAMIPEXOLE,PIMECROLIMUS,0.091743119,0,0,0
PRAMIPEXOLE,PINDOLOL,0.057142857,0.054054054,0.102564103,0.127000127
PRAMIPEXOLE,PILOCARPINE,0.126984127,0,0,0
PRAMIPEXOLE,PIRENZEPINE,0.076923077,0,0,0
PRAMIPEXOLE,PIRBUTEROL,0.095238095,0,0,0
PRAMIPEXOLE,POTASSIUM CATION,0,0,0,0
PRAMIPEXOLE,PRAMIPEXOLE,1,1,1,1
PRAMIPEXOLE,PRILOCAINE,0.133333333,0,0,0
PRAMIPEXOLE,PRIMAQUINE,0.098591549,0,0,0
PRAMIPEXOLE,PROPYL ALCOHOL,0.102564103,0,0,0
PRAMIPEXOLE,PREDNISOLONE PHOSPHATE,0.109756098,0,0,0
PRAMIPEXOLE,PRAZIQUANTEL,0.084507042,0,0,0
PRAMIPEXOLE,PSEUDOEPHEDRINE,0.075471698,0.03030303,0.058823529,0.069337525
PRAMIPEXOLE,REPOTRECTINIB,0.084337349,0,0,0
PRAMIPEXOLE,RIFAXIMIN,0.068376068,0,0,0
PRAMIPEXOLE,RIMEXOLONE,0.133333333,0,0,0
PRAMIPEXOLE,RITODRINE,0.083333333,0,0,0
PRAMIPEXOLE,RAMELTEON,0.144927536,0,0,0
PRAMIPEXOLE,SELENIUM SULFIDE,0,0,0,0
PRAMIPEXOLE,SEMAGLUTIDE,0.065868263,0,0,0
PRAMIPEXOLE,SETMELANOTIDE,0.1,0,0,0
PRAMIPEXOLE,SITAGLIPTIN,0.0625,0,0,0
PRAMIPEXOLE,SODIUM LAURYL SULFOACETATE,0.105263158,0,0,0
PRAMIPEXOLE,SUCCINYLCHOLINE,0.058823529,0,0,0
PRAMIPEXOLE,TADALAFIL,0.05952381,0,0,0
PRAMIPEXOLE,TIBOLONE,0.094594595,0,0,0
PRAMIPEXOLE,TECHNETIUM TC-99M PYROPHOSPHATE,0,0,0,0
PRAMIPEXOLE,TENOFOVIR DISOPROXIL,0.0875,0,0,0
PRAMIPEXOLE,TEMAZEPAM,0.056338028,0,0,0
PRAMIPEXOLE,TESTOSTERONE UNDECANOATE,0.1125,0.027027027,0.052631579,0.064549722
PRAMIPEXOLE,THIOTEPA,0.022222222,0,0,0
PRAMIPEXOLE,TIROFIBAN,0.126582278,0,0,0
PRAMIPEXOLE,TOLCAPONE,0.03030303,0,0,0
PRAMIPEXOLE,TRIMIPRAMINE,0.081967213,0.088235294,0.162162162,0.196959649
PRAMIPEXOLE,TROLEANDOMYCIN,0.040816327,0,0,0
PRAMIPEXOLE,TYROPANOIC ACID,0.104477612,0,0,0
PRAMIPEXOLE,VADADUSTAT,0.057142857,0,0,0
PRAMIPEXOLE,VALACICLOVIR,0.093333333,0,0,0
PRAMIPEXOLE,VALINE,0.041666667,0,0,0
PRAMIPEXOLE,VINFLUNINE,0.064,0,0,0
PRAMIPEXOLE,VOCLOSPORIN,0.08,0,0,0
PRAMIPEXOLE,XYLOSE,0.039215686,0,0,0
PRAMIPEXOLE,ZINC SULFATE,0,0,0,0
PRAMIPEXOLE,ZOTEPINE,0.071428571,0.058823529,0.111111111,0.111803399
PRAMIPEXOLE,ZUCAPSAICIN,0.067567568,0,0,0
PRILOCAINE,ACETYLCARNITINE,0.113207547,0,0,0
PRILOCAINE,ACETYLCYSTEINE,0.14893617,0,0,0
PRILOCAINE,ALIMEMAZINE,0.163636364,0,0,0
PRILOCAINE,ALLANTOIN,0.117647059,0,0,0
PRILOCAINE,ALMASILATE,0,0,0,0
PRILOCAINE,ALUMINUM HYDROXIDE,0,0,0,0
PRILOCAINE,AMISULPRIDE,0.135135135,0,0,0
PRILOCAINE,AMPICILLIN,0.181818182,0,0,0
PRILOCAINE,ARMODAFINIL,0.204081633,0,0,0
PRILOCAINE,ARTEMOTIL,0.042857143,0,0,0
PRILOCAINE,ATOGEPANT,0.111111111,0,0,0
PRILOCAINE,ATORVASTATIN,0.211267606,0,0,0
PRILOCAINE,AVOBENZONE,0.196078431,0,0,0
PRILOCAINE,BENDAMUSTINE,0.130434783,0,0,0
PRILOCAINE,BETHANIDINE,0.18,0,0,0
PRILOCAINE,BIOTIN,0.080645161,0,0,0
PRILOCAINE,BISPHENOL A DIGLYCIDYL ETHER,0.109090909,0,0,0
PRILOCAINE,BINIMETINIB,0.125,0,0,0
PRILOCAINE,BOSENTAN,0.12345679,0,0,0
PRILOCAINE,BREXANOLONE,0.061538462,0,0,0
PRILOCAINE,BRILLIANT BLUE G,0.12244898,0,0,0
PRILOCAINE,BROMAZEPAM,0.089552239,0,0,0
PRILOCAINE,BUTABARBITAL,0.142857143,0,0,0
PRILOCAINE,CABAZITAXEL,0.136363636,0,0,0
PRILOCAINE,CALCIUM LACTATE,0.15,0,0,0
PRILOCAINE,CARBAMAZEPINE,0.166666667,0,0,0
PRILOCAINE,CARBAMIDE PEROXIDE,0.081081081,0,0,0
PRILOCAINE,CARPROFEN,0.15,0,0,0
PRILOCAINE,CEFAZOLIN,0.11627907,0,0,0
PRILOCAINE,CEFMETAZOLE,0.086956522,0,0,0
PRILOCAINE,CEFTAZIDIME,0.127659574,0,0,0
PRILOCAINE,CEFPODOXIME,0.117647059,0,0,0
PRILOCAINE,CHLORMERODRIN,0.173076923,0,0,0
PRILOCAINE,CHLOROXYLENOL,0.139534884,0,0,0
PRILOCAINE,CHLORPHENESIN CARBAMATE,0.166666667,0,0,0
PRILOCAINE,CHROMIUM CR-51,0,0,0,0
PRILOCAINE,CHROMIUM PICOLINATE,0.170212766,0,0,0
PRILOCAINE,CIPROFIBRATE,0.120689655,0,0,0
PRILOCAINE,CLASCOTERONE,0.103896104,0,0,0
PRILOCAINE,CLAVULANIC ACID,0.081967213,0,0,0
PRILOCAINE,CLIDINIUM,0.14516129,0,0,0
PRILOCAINE,CISATRACURIUM,0.105263158,0,0,0
PRILOCAINE,COCARBOXYLASE,0.102564103,0,0,0
PRILOCAINE,CYCLOPHOSPHAMIDE,0.034482759,0,0,0
PRILOCAINE,CYPROTERONE ACETATE,0.075949367,0,0,0
PRILOCAINE,DAPSONE,0.088888889,0,0,0
PRILOCAINE,DAPTOMYCIN,0.139534884,0,0,0
PRILOCAINE,DEXBROMPHENIRAMINE,0.133333333,0,0,0
PRILOCAINE,DEXPANTHENOL,0.183673469,0,0,0
PRILOCAINE,DIAZOXIDE,0.105263158,0,0,0
PRILOCAINE,DIETHYLTOLUAMIDE,0.25,0,0,0
PRILOCAINE,DIMAZOLE,0.090909091,0,0,0
PRILOCAINE,DIMERCAPROL,0.069767442,0,0,0
PRILOCAINE,DIMETOTIAZINE,0.169230769,0,0,0
PRILOCAINE,DIMENHYDRINATE,0.121621622,0,0,0
PRILOCAINE,DIIODOHYDROXYQUINOLINE,0.092592593,0,0,0
PRILOCAINE,DL-ALPHA-TOCOPHEROL,0.121212121,0,0,0
PRILOCAINE,DOMIPHEN,0.166666667,0,0,0
PRILOCAINE,DOSULEPIN,0.131147541,0,0,0
PRILOCAINE,DOPAMINE,0.102040816,0,0,0
PRILOCAINE,DROXIDOPA,0.132075472,0,0,0
PRILOCAINE,ENOXACIN,0.126760563,0,0,0
PRILOCAINE,EMPAGLIFLOZIN,0.0875,0,0,0
PRILOCAINE,EPICRIPTINE,0.138613861,0,0,0
PRILOCAINE,ERIBULIN,0.057692308,0,0,0
PRILOCAINE,ESTRADIOL BENZOATE,0.12,0,0,0
PRILOCAINE,ETHCHLORVYNOL,0.078431373,0,0,0
PRILOCAINE,ETHYNODIOL DIACETATE,0.090909091,0,0,0
PRILOCAINE,FELBAMATE,0.212765957,0,0,0
PRILOCAINE,FELODIPINE,0.196721311,0,0,0
PRILOCAINE,FESOTERODINE,0.2,0,0,0
PRILOCAINE,FIDAXOMICIN,0.09375,0,0,0
PRILOCAINE,FLUORIDE ION F-18,0,0,0,0
PRILOCAINE,FLUTAMIDE,0.206896552,0,0,0
PRILOCAINE,FLUTICASONE,0.084337349,0,0,0
PRILOCAINE,FLOCTAFENINE,0.214285714,0,0,0
PRILOCAINE,FORMALDEHYDE,0.028571429,0,0,0
PRILOCAINE,FOSDENOPTERIN,0.05,0,0,0
PRILOCAINE,FOSTAMATINIB,0.108695652,0,0,0
PRILOCAINE,GANAXOLONE,0.060606061,0,0,0
PRILOCAINE,GADOTERIC ACID,0.102040816,0,0,0
PRILOCAINE,GADOTERIDOL,0.156862745,0,0,0
PRILOCAINE,GADOPICLENOL,0.154929577,0,0,0
PRILOCAINE,GRANISETRON,0.206349206,0,0,0
PRILOCAINE,GUANIDINE,0.054054054,0,0,0
PRILOCAINE,HALOFANTRINE,0.123287671,0,0,0
PRILOCAINE,HOMATROPINE,0.192982456,0,0,0
PRILOCAINE,IBANDRONATE,0.12962963,0,0,0
PRILOCAINE,IOBENGUANE,0.113207547,0,0,0
PRILOCAINE,IOBITRIDOL,0.166666667,0,0,0
PRILOCAINE,IOXILAN,0.134328358,0,0,0
PRILOCAINE,IMIDUREA,0.105263158,0,0,0
PRILOCAINE,IVERMECTIN,0.081967213,0,0,0
PRILOCAINE,ISOPROPYL MYRISTATE,0.217391304,0,0,0
PRILOCAINE,KAVA,0.057971014,0,0,0
PRILOCAINE,LINAGLIPTIN,0.112359551,0,0,0
PRILOCAINE,LIGHT GREEN SF YELLOWISH,0.142857143,0,0,0
PRILOCAINE,LIFITEGRAST,0.127659574,0,0,0
PRILOCAINE,LURASIDONE,0.103896104,0,0,0
PRILOCAINE,LUMEFANTRINE,0.126760563,0,0,0
PRILOCAINE,LUSUTROMBOPAG,0.164835165,0,0,0
PRILOCAINE,MAZINDOL,0.09375,0,0,0
PRILOCAINE,MAFENIDE,0.104166667,0,0,0
PRILOCAINE,MELOXICAM,0.184615385,0,0,0
PRILOCAINE,MERADIMATE,0.216666667,0,0,0
PRILOCAINE,METHOCARBAMOL,0.230769231,0,0,0
PRILOCAINE,METFORMIN,0.086956522,0,0,0
PRILOCAINE,METARAMINOL,0.16,0,0,0
PRILOCAINE,METAXALONE,0.118644068,0,0,0
PRILOCAINE,METHYL AMINOLEVULINATE,0.127659574,0,0,0
PRILOCAINE,MIZOLASTINE,0.113924051,0,0,0
PRILOCAINE,MINOCYCLINE,0.097560976,0,0,0
PRILOCAINE,MORPHINE,0.068493151,0,0,0
PRILOCAINE,MYCOPHENOLIC ACID,0.128571429,0,0,0
PRILOCAINE,NABILONE,0.103896104,0,0,0
PRILOCAINE,NALOXONE,0.075949367,0,0,0
PRILOCAINE,NAFARELIN,0.130769231,0,0,0
PRILOCAINE,NELARABINE,0.1,0,0,0
PRILOCAINE,NIACIN,0.14893617,0,0,0
PRILOCAINE,NORGESTIMATE,0.098765432,0,0,0
PRILOCAINE,NORFLURANE,0.025,0,0,0
PRILOCAINE,OUABAIN,0.072916667,0,0,0
PRILOCAINE,OMIDENEPAG ISOPROPYL,0.152941176,0,0,0
PRILOCAINE,OLMESARTAN,0.151898734,0,0,0
PRILOCAINE,OTESECONAZOLE,0.072289157,0,0,0
PRILOCAINE,OXYMETAZOLINE,0.109375,0,0,0
PRILOCAINE,OXITRIPTAN,0.133333333,0,0,0
PRILOCAINE,PALONOSETRON,0.072463768,0,0,0
PRILOCAINE,PADIMATE O,0.186440678,0,0,0
PRILOCAINE,PANCURONIUM,0.05,0,0,0
PRILOCAINE,PARTHENOLIDE,0.088235294,0,0,0
PRILOCAINE,PEXIDARTINIB,0.078947368,0,0,0
PRILOCAINE,PHENINDAMINE,0.098360656,0,0,0
PRILOCAINE,PIMECROLIMUS,0.083333333,0,0,0
PRILOCAINE,PINDOLOL,0.2,0,0,0
PRILOCAINE,PILOCARPINE,0.095238095,0,0,0
PRILOCAINE,PIRENZEPINE,0.138888889,0,0,0
PRILOCAINE,PIRBUTEROL,0.155172414,0,0,0
PRILOCAINE,POTASSIUM CATION,0,0,0,0
PRILOCAINE,PRAMIPEXOLE,0.133333333,0,0,0
PRILOCAINE,PRILOCAINE,1,1,1,1
PRILOCAINE,PRIMAQUINE,0.151515152,0,0,0
PRILOCAINE,PROPYL ALCOHOL,0.138888889,0,0,0
PRILOCAINE,PREDNISOLONE PHOSPHATE,0.126582278,0,0,0
PRILOCAINE,PRAZIQUANTEL,0.119402985,0,0,0
PRILOCAINE,PSEUDOEPHEDRINE,0.222222222,0,0,0
PRILOCAINE,REPOTRECTINIB,0.073170732,0,0,0
PRILOCAINE,RIFAXIMIN,0.078947368,0,0,0
PRILOCAINE,RIMEXOLONE,0.136986301,0,0,0
PRILOCAINE,RITODRINE,0.211538462,0,0,0
PRILOCAINE,RAMELTEON,0.166666667,0,0,0
PRILOCAINE,SELENIUM SULFIDE,0,0,0,0
PRILOCAINE,SEMAGLUTIDE,0.113924051,0,0,0
PRILOCAINE,SETMELANOTIDE,0.111111111,0,0,0
PRILOCAINE,SITAGLIPTIN,0.092105263,0,0,0
PRILOCAINE,SODIUM LAURYL SULFOACETATE,0.12962963,0,0,0
PRILOCAINE,SUCCINYLCHOLINE,0.106382979,0,0,0
PRILOCAINE,TADALAFIL,0.0875,0,0,0
PRILOCAINE,TIBOLONE,0.053333333,0,0,0
PRILOCAINE,TECHNETIUM TC-99M PYROPHOSPHATE,0.023255814,0,0,0
PRILOCAINE,TENOFOVIR DISOPROXIL,0.148648649,0,0,0
PRILOCAINE,TEMAZEPAM,0.140625,0,0,0
